farm_id,farm_name,farm_type,cow_id,animal_id,date,milk_yield_l,rumination_min,activity_rate,eating_min,standing_min,resting_min,data_collection_rate_pct,group_id,parity,days_in_milk,insemination_flag,pregnancy_status,data_source,productivity_class_demo
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-09,23.47,311.02,64.06,284.23,319.15,827.62,93.22,FARM-01-PEN-01,1,84,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-10,23.93,321.34,57.36,277.77,328.27,816.78,93.51,FARM-01-PEN-01,1,85,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-11,22.82,300.37,55.63,256.68,327.29,838.83,92.65,FARM-01-PEN-01,1,86,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-12,22.75,308.4,68.2,242.42,345.38,854.89,94.47,FARM-01-PEN-01,1,87,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-13,22.38,303.72,63.58,253.51,341.14,833.75,94.5,FARM-01-PEN-01,1,88,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-14,21.51,320.23,56.93,255.51,302.99,877.37,93.86,FARM-01-PEN-01,1,89,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-15,22.49,318.05,68.19,248.93,348.64,846.82,93.4,FARM-01-PEN-01,1,90,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-16,22.19,304.51,55.32,237.25,296.21,900.0,93.25,FARM-01-PEN-01,1,91,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-17,22.93,312.95,57.96,248.9,344.19,875.34,96.7,FARM-01-PEN-01,1,92,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-18,23.53,318.09,60.22,268.7,330.36,821.19,91.0,FARM-01-PEN-01,1,93,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-19,23.03,321.77,61.78,283.67,314.7,820.89,93.44,FARM-01-PEN-01,1,94,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-20,23.12,321.61,57.62,269.49,300.34,878.27,92.56,FARM-01-PEN-01,1,95,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-21,21.23,308.24,58.51,291.67,314.62,829.32,92.49,FARM-01-PEN-01,1,96,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-22,22.62,303.39,65.41,264.76,338.25,838.1,93.23,FARM-01-PEN-01,1,97,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-23,23.44,330.32,50.6,238.31,306.02,895.94,92.15,FARM-01-PEN-01,1,98,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-24,22.49,321.71,63.71,268.82,333.29,842.8,93.53,FARM-01-PEN-01,1,99,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-25,22.17,308.92,64.96,229.13,292.79,896.71,89.0,FARM-01-PEN-01,1,100,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-26,22.41,296.14,54.97,297.64,351.19,783.76,87.88,FARM-01-PEN-01,1,101,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-27,21.69,290.53,50.37,250.36,293.05,882.87,94.39,FARM-01-PEN-01,1,102,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-28,19.77,275.66,57.26,238.32,333.74,867.74,94.25,FARM-01-PEN-01,1,103,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-29,22.35,296.54,52.99,270.94,341.11,823.33,98.71,FARM-01-PEN-01,1,104,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-30,21.04,275.92,49.85,270.26,304.75,841.18,92.94,FARM-01-PEN-01,1,105,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2025-12-31,21.49,283.16,51.15,239.59,307.12,900.0,91.85,FARM-01-PEN-01,1,106,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-01,19.11,289.75,51.51,213.4,296.96,897.05,96.93,FARM-01-PEN-01,1,107,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-02,22.03,293.07,60.18,259.67,333.25,830.86,91.61,FARM-01-PEN-01,1,108,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-03,21.82,301.58,57.93,248.01,297.98,872.69,91.0,FARM-01-PEN-01,1,109,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-04,20.28,297.0,58.47,266.57,343.66,852.76,91.74,FARM-01-PEN-01,1,110,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-05,20.13,309.17,56.75,252.7,283.76,900.0,97.47,FARM-01-PEN-01,1,111,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-06,20.95,288.55,57.69,248.18,304.52,900.0,91.87,FARM-01-PEN-01,1,112,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-07,21.45,307.89,56.58,269.12,308.48,861.5,95.08,FARM-01-PEN-01,1,113,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-08,21.73,302.59,58.04,278.06,343.25,811.94,93.29,FARM-01-PEN-01,1,114,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-09,19.14,286.86,61.5,258.99,315.64,886.85,95.45,FARM-01-PEN-01,1,115,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-10,22.7,309.31,58.77,240.99,318.4,900.0,91.99,FARM-01-PEN-01,1,116,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-11,21.38,302.83,48.73,262.06,335.08,814.5,90.52,FARM-01-PEN-01,1,117,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-12,19.91,307.07,48.62,266.23,334.24,835.01,96.67,FARM-01-PEN-01,1,118,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-13,21.6,275.36,55.56,240.39,335.14,852.32,98.36,FARM-01-PEN-01,1,119,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-14,21.24,304.97,58.75,236.96,341.16,848.19,88.85,FARM-01-PEN-01,1,120,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-15,23.09,311.2,61.64,264.3,290.85,882.62,90.21,FARM-01-PEN-01,1,121,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-16,22.92,320.19,59.5,268.19,349.8,830.44,92.62,FARM-01-PEN-01,1,122,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-17,24.32,303.17,60.78,270.75,306.07,844.6,91.17,FARM-01-PEN-01,1,123,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-18,22.77,323.76,59.15,262.52,323.85,830.38,94.53,FARM-01-PEN-01,1,124,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-19,23.08,310.06,57.85,261.22,308.71,863.27,95.64,FARM-01-PEN-01,1,125,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-20,22.8,306.82,61.39,250.9,338.96,872.56,95.54,FARM-01-PEN-01,1,126,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-21,22.47,314.83,53.17,265.81,322.76,861.43,97.35,FARM-01-PEN-01,1,127,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-22,22.47,322.64,47.6,259.85,314.84,833.77,90.18,FARM-01-PEN-01,1,128,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-23,22.39,310.94,54.75,252.58,345.48,832.18,98.44,FARM-01-PEN-01,1,129,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-24,22.16,312.19,57.04,268.37,296.4,896.51,91.85,FARM-01-PEN-01,1,130,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-25,22.39,297.54,60.02,262.03,334.07,843.74,99.47,FARM-01-PEN-01,1,131,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-26,22.92,285.71,62.0,277.08,308.38,894.67,93.3,FARM-01-PEN-01,1,132,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-27,21.12,300.84,56.12,263.0,348.04,832.22,95.8,FARM-01-PEN-01,1,133,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-28,20.8,311.38,60.23,254.45,306.25,863.67,92.99,FARM-01-PEN-01,1,134,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-29,21.95,300.51,45.94,242.12,340.94,844.97,97.25,FARM-01-PEN-01,1,135,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-30,21.9,305.56,59.58,295.75,346.17,792.57,94.65,FARM-01-PEN-01,1,136,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-01-31,22.56,307.73,57.49,285.55,315.73,880.11,94.22,FARM-01-PEN-01,1,137,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-01,22.33,321.09,56.69,253.87,324.44,879.48,89.41,FARM-01-PEN-01,1,138,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-02,19.94,295.09,52.81,268.71,335.38,835.67,92.77,FARM-01-PEN-01,1,139,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-03,23.0,334.55,54.05,261.5,345.6,841.0,94.15,FARM-01-PEN-01,1,140,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-04,22.86,319.01,56.35,278.81,292.18,874.92,93.16,FARM-01-PEN-01,1,141,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-05,21.09,301.94,54.78,259.33,298.31,888.17,89.91,FARM-01-PEN-01,1,142,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-06,22.64,300.83,55.92,281.34,325.29,829.56,93.1,FARM-01-PEN-01,1,143,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-07,20.66,327.81,58.29,261.06,330.86,864.2,93.81,FARM-01-PEN-01,1,144,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-08,19.56,296.04,62.49,253.81,288.56,874.81,92.69,FARM-01-PEN-01,1,145,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-09,22.64,298.52,61.27,274.64,320.38,806.56,95.97,FARM-01-PEN-01,1,146,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-10,20.68,290.23,64.99,243.57,336.56,829.5,95.57,FARM-01-PEN-01,1,147,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-11,21.53,306.7,56.82,277.99,318.44,811.52,88.83,FARM-01-PEN-01,1,148,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-12,21.23,297.32,55.44,254.82,297.0,876.87,92.81,FARM-01-PEN-01,1,149,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-13,21.35,302.78,58.98,250.5,299.29,873.29,95.27,FARM-01-PEN-01,1,150,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-14,20.42,291.13,59.17,261.26,323.75,854.76,96.1,FARM-01-PEN-01,1,151,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-15,21.29,285.5,60.97,283.3,313.66,852.95,86.66,FARM-01-PEN-01,1,152,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-16,22.2,321.63,55.94,260.57,291.18,862.87,94.49,FARM-01-PEN-01,1,153,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-17,23.56,314.67,60.83,289.85,296.79,852.37,92.35,FARM-01-PEN-01,1,154,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-18,22.67,325.51,61.62,268.98,312.52,851.6,93.44,FARM-01-PEN-01,1,155,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-19,21.88,301.31,61.2,306.39,286.47,852.98,95.36,FARM-01-PEN-01,1,156,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-20,22.9,320.34,59.19,278.56,278.22,900.0,90.9,FARM-01-PEN-01,1,157,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-21,22.68,307.07,57.7,264.16,340.3,803.76,89.1,FARM-01-PEN-01,1,158,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-22,21.95,309.68,47.59,267.68,296.34,876.94,91.28,FARM-01-PEN-01,1,159,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-23,20.4,297.6,62.05,265.1,316.59,854.05,95.33,FARM-01-PEN-01,1,160,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-24,22.66,304.71,66.5,241.54,321.57,900.0,93.23,FARM-01-PEN-01,1,161,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-25,22.28,307.2,54.45,257.06,294.48,890.89,95.99,FARM-01-PEN-01,1,162,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-26,21.43,309.52,54.86,256.05,294.8,870.7,95.01,FARM-01-PEN-01,1,163,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-27,20.23,301.14,59.41,260.22,334.84,835.31,93.72,FARM-01-PEN-01,1,164,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-02-28,21.52,294.92,60.71,257.72,359.53,791.47,93.62,FARM-01-PEN-01,1,165,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-03-01,22.72,284.26,60.54,293.57,308.37,842.74,86.85,FARM-01-PEN-01,1,166,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-03-02,21.41,318.25,59.43,252.55,317.8,859.14,96.15,FARM-01-PEN-01,1,167,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-03-03,21.02,295.42,57.23,294.82,335.42,811.52,93.33,FARM-01-PEN-01,1,168,0,open,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-03-04,22.75,309.28,59.47,263.08,290.97,876.65,90.93,FARM-01-PEN-01,1,169,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-002,FARM-01-COW-002,2026-03-05,22.61,310.16,57.51,285.7,326.66,804.03,94.1,FARM-01-PEN-01,1,170,0,pregnant,bootstrap/demo,medium
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-21,24.33,328.45,52.41,255.36,300.29,870.35,94.63,FARM-01-PEN-01,2,112,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-22,24.18,303.17,52.31,268.64,303.1,900.0,93.95,FARM-01-PEN-01,2,113,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-23,24.02,325.28,62.18,262.53,294.16,887.1,99.84,FARM-01-PEN-01,2,114,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-24,25.2,308.02,48.25,245.06,329.2,887.58,98.42,FARM-01-PEN-01,2,115,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-25,23.01,318.32,51.36,259.1,321.91,853.57,96.66,FARM-01-PEN-01,2,116,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-26,24.08,304.52,55.45,251.87,317.17,878.93,97.83,FARM-01-PEN-01,2,117,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-27,22.31,283.27,59.09,256.5,319.95,880.83,98.34,FARM-01-PEN-01,2,118,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-28,24.63,302.97,57.21,247.69,332.68,876.41,91.67,FARM-01-PEN-01,2,119,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-29,25.4,309.93,60.77,261.46,307.25,883.43,95.12,FARM-01-PEN-01,2,120,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-11-30,24.81,297.38,58.35,251.26,304.45,891.75,98.19,FARM-01-PEN-01,2,121,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-01,24.84,296.25,60.98,236.5,314.55,889.14,93.9,FARM-01-PEN-01,2,122,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-02,23.05,276.33,55.2,233.37,318.12,900.0,96.73,FARM-01-PEN-01,2,123,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-03,24.6,307.45,57.26,240.47,321.15,897.17,99.41,FARM-01-PEN-01,2,124,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-04,24.05,289.17,61.53,266.92,327.83,848.08,96.53,FARM-01-PEN-01,2,125,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-05,23.43,305.69,60.02,246.25,310.15,862.1,99.62,FARM-01-PEN-01,2,126,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-06,24.06,325.04,62.88,233.1,332.01,900.0,91.95,FARM-01-PEN-01,2,127,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-07,25.57,309.16,53.45,261.13,290.39,898.26,94.39,FARM-01-PEN-01,2,128,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-08,23.7,282.8,56.93,250.84,289.79,900.0,96.02,FARM-01-PEN-01,2,129,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-09,24.68,318.95,60.41,257.35,327.99,833.77,96.26,FARM-01-PEN-01,2,130,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-10,25.62,311.05,54.58,265.59,327.58,794.32,95.85,FARM-01-PEN-01,2,131,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-11,22.76,316.27,55.91,235.4,300.01,900.0,97.42,FARM-01-PEN-01,2,132,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-12,22.32,289.69,54.2,239.7,336.24,877.25,95.16,FARM-01-PEN-01,2,133,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-13,24.18,315.8,50.48,275.28,322.14,821.67,94.0,FARM-01-PEN-01,2,134,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-14,23.2,300.98,50.45,219.04,317.44,871.07,95.13,FARM-01-PEN-01,2,135,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-15,24.98,321.56,55.29,253.0,293.63,881.6,100.0,FARM-01-PEN-01,2,136,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-16,23.58,285.68,53.92,241.03,327.78,859.66,95.52,FARM-01-PEN-01,2,137,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-17,24.13,305.35,56.31,249.16,316.54,888.64,97.87,FARM-01-PEN-01,2,138,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-18,26.27,320.31,50.52,263.26,289.41,891.24,98.05,FARM-01-PEN-01,2,139,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-19,24.43,296.77,56.66,250.71,307.16,876.91,95.31,FARM-01-PEN-01,2,140,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-20,24.28,289.55,58.74,264.37,323.33,869.67,98.42,FARM-01-PEN-01,2,141,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-21,25.21,305.15,55.58,290.14,309.91,827.97,93.64,FARM-01-PEN-01,2,142,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-22,23.27,319.52,57.62,243.22,338.01,870.03,99.42,FARM-01-PEN-01,2,143,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-23,25.02,306.83,64.35,261.51,316.6,850.0,97.61,FARM-01-PEN-01,2,144,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-24,24.84,297.33,58.22,257.25,294.4,861.86,98.15,FARM-01-PEN-01,2,145,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-25,24.21,299.43,62.41,249.41,330.86,852.59,100.0,FARM-01-PEN-01,2,146,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-26,23.47,291.92,57.71,267.63,332.61,874.26,99.42,FARM-01-PEN-01,2,147,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-27,25.01,306.89,56.29,236.0,336.22,845.73,97.72,FARM-01-PEN-01,2,148,0,open,bootstrap/demo,high
FARM-01,Danone Anchor Farm,Anchor,FARM-01-COW-003,FARM-01-COW-003,2025-12-28,22.65,306.45,53.39,224.37,313.51,882.45,98.64,FARM-01-PEN-01,2,149,0,pregnant,bootstrap/demo,high
